Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,componentnumber,strongcompnum,eigencentrality
56_51,,,2,0,2,2,0,2,0,0,0,0,0.000156,0,101,0.040876
56_52,,,2,0,2,2,0,2,0,0,0,0,0.000156,0,100,0.040876
88_6,,,1,0,1,1,0,1,0,0,0,0,0.000167,0,1026,0.022063
88_7,,,1,0,1,1,0,1,0,0,0,0,0.000167,0,1025,0.022063
37_76,,,0,1,1,0,1,1,1,1,1,0,0.000113,54,3021,0
37_77,,,1,0,1,1,0,1,0,0,0,0,0.000208,54,3020,0.005871
37_101,,,0,3,3,0,3,3,7,0.263158,0.326488,0,0.000113,0,3022,0
37_105,,,0,3,3,0,3,3,18,0.111753,0.126639,0,0.000113,0,3023,0
37_117,,,0,1,1,0,1,1,1,1,1,0,0.000113,55,3025,0
21_48,,,1,0,1,1,0,1,0,0,0,0,0.000208,55,3024,0.005871
37_143,,,1,2,3,1,2,3,25,0.083389,0.095321,0,0.000137,0,3027,0.005871
21_88,,,2,0,2,2,0,2,0,0,0,0,0.000195,0,3026,0.016258
37_149,,,0,3,3,0,3,3,1,1,1,0,0.000113,0,3028,0
37_150,,,0,1,1,0,1,1,1,1,1,0,0.000113,0,3029,0
37_166,,,1,5,6,1,5,6,22,0.087993,0.101096,0.000389,0.000151,0,1081,0.029927
37_1,,,1,0,1,1,0,1,0,0,0,0,0.000138,0,691,0.017504
38_1,,,2,3,5,2,3,5,20,0.084458,0.09235,0.000412,0.000178,0,1081,0.034463
38_14,,,1,0,1,1,0,1,0,0,0,0,0.000163,0,1002,0.021959
38_4,,,0,1,1,0,1,1,2,0.545455,0.583333,0,0.000113,0,3030,0
38_6,,,0,1,1,0,1,1,4,0.391304,0.453704,0,0.000113,0,3031,0
38_8,,,0,3,3,0,3,3,1,1,1,0,0.000113,0,3032,0
38_9,,,0,5,5,0,5,5,2,0.692308,0.777778,0,0.000113,0,3033,0
38_11,,,0,7,7,0,7,7,2,0.705882,0.791667,0,0.000113,0,3036,0
54_44,,,1,0,1,1,0,1,0,0,0,0,0.000126,0,3035,0.005871
54_46,,,2,0,2,2,0,2,0,0,0,0,0.000222,0,3034,0.011742
38_17,,,0,1,1,0,1,1,1,1,1,0,0.000113,0,3037,0
38_18,,,0,1,1,0,1,1,1,1,1,0,0.000113,41,3038,0
38_24,,,0,2,2,0,2,2,20,0.092353,0.104434,0,0.000113,0,3039,0
38_30,,,0,1,1,0,1,1,1,1,1,0,0.000113,33,3040,0
38_41,,,0,1,1,0,1,1,1,1,1,0,0.000113,56,3042,0
21_83,,,1,0,1,1,0,1,0,0,0,0,0.000208,56,3041,0.005871
38_44,,,0,2,2,0,2,2,24,0.080615,0.091174,0,0.000113,0,3043,0
38_51,,,0,1,1,0,1,1,1,1,1,0,0.000113,0,3044,0
38_54,,,0,4,4,0,4,4,33,0.051169,0.065495,0,0.000113,0,3046,0
41_8,,,1,5,6,1,5,6,33,0.050576,0.062588,0.000001,0.000137,0,3045,0.005871
38_59,,,0,1,1,0,1,1,26,0.069653,0.079411,0,0.000113,0,3047,0
38_63,,,0,3,3,0,3,3,4,0.454545,0.544444,0,0.000113,0,3049,0
7_48,,,1,0,1,1,0,1,0,0,0,0,0.000145,0,3048,0.005871
38_85,,,0,2,2,0,2,2,27,0.063434,0.070951,0,0.000113,0,3050,0
38_87,,,0,2,2,0,2,2,18,0.101856,0.11359,0,0.000113,0,3051,0
39_1,,,0,6,6,0,6,6,22,0.086991,0.097361,0,0.000113,0,3053,0
41_41,,,1,0,1,1,0,1,0,0,0,0,0.000129,0,3052,0.005871
16_74,,,1,0,1,1,0,1,0,0,0,0,0.000159,0,2278,0.019419
6_144,,,1,0,1,1,0,1,0,0,0,0,0.000191,0,869,0.041135
39_8,,,0,4,4,0,4,4,7,0.283019,0.388095,0,0.000113,0,3054,0
39_18,,,1,1,2,1,1,2,6,0.277778,0.353333,0.000001,0.000145,0,3055,0.005871
25_48,,,1,0,1,1,0,1,0,0,0,0,0.000192,0,1754,0.015517
8_3,,,1,0,1,1,0,1,0,0,0,0,0.000147,0,1045,0.056917
38_49,,,1,0,1,1,0,1,0,0,0,0,0.000147,0,53,0.056917
83_7,,,1,3,4,1,3,4,2,0.666667,0.75,0.000471,0.000147,0,49,0.056917
83_18,,,1,0,1,1,0,1,0,0,0,0,0.000147,0,42,0.056917
39_24,,,0,3,3,0,3,3,5,0.413793,0.544444,0,0.000113,0,3056,0
39_27,,,0,2,2,0,2,2,4,0.340909,0.411111,0,0.000113,0,3057,0
39_30,,,0,2,2,0,2,2,4,0.454545,0.616667,0,0.000113,28,3060,0
3_144,,,1,0,1,1,0,1,0,0,0,0,0.000161,28,3059,0.005871
102_8,,,1,1,2,1,1,2,3,0.5,0.611111,0,0.000161,28,3058,0.005871
39_35,,,0,1,1,0,1,1,1,1,1,0,0.000113,0,3061,0
39_41,,,0,2,2,0,2,2,3,0.444444,0.491667,0,0.000113,0,3062,0
39_44,,,0,1,1,0,1,1,22,0.087022,0.101952,0,0.000113,0,3063,0
37_35,,,2,0,2,2,0,2,0,0,0,0,0.000349,0,2388,0.020774
39_51,,,0,3,3,0,3,3,25,0.074548,0.080711,0,0.000113,0,3066,0
28_76,,,1,0,1,1,0,1,0,0,0,0,0.000145,0,3065,0.005871
28_77,,,1,0,1,1,0,1,0,0,0,0,0.000145,0,3064,0.005871
4_146,,,1,0,1,1,0,1,0,0,0,0,0.000169,0,851,0.109859
39_74,,,0,7,7,0,7,7,23,0.083401,0.096035,0,0.000113,0,3068,0
3_194,,,1,0,1,1,0,1,0,0,0,0,0.000126,0,3067,0.005871
39_75,,,0,15,15,0,15,15,5,0.6,0.775694,0,0.000113,0,3071,0
40_5,,,1,0,1,1,0,1,0,0,0,0,0.000119,0,3070,0.005871
40_6,,,1,0,1,1,0,1,0,0,0,0,0.000119,0,3069,0.005871
23_108,,,4,0,4,4,0,4,0,0,0,0,0.00034,0,268,0.112668
40_17,,,0,2,2,0,2,2,24,0.076292,0.086743,0,0.000113,0,3072,0
53_57,,,2,2,4,2,2,4,19,0.096258,0.108059,0.000868,0.00015,0,1081,0.026951
53_58,,,1,0,1,1,0,1,0,0,0,0,0.000128,0,2720,0.010387
67_27,,,1,2,3,1,2,3,1,1,1,0,0.000128,0,2719,0.010387
40_20,,,0,1,1,0,1,1,1,1,1,0,0.000113,0,3073,0
40_21,,,0,2,2,0,2,2,1,1,1,0,0.000113,0,3075,0
30_9,,,1,0,1,1,0,1,0,0,0,0,0.000161,0,3074,0.005871
40_24,,,0,2,2,0,2,2,1,1,1,0,0.000113,0,3076,0
40_25,,,0,1,1,0,1,1,1,1,1,0,0.000113,0,3077,0
40_28,,,0,7,7,0,7,7,20,0.099823,0.110365,0,0.000113,0,3085,0
28_20,,,1,0,1,1,0,1,0,0,0,0,0.000126,0,3084,0.005871
40_26,,,1,0,1,1,0,1,0,0,0,0,0.000126,0,3083,0.005871
44_17,,,1,0,1,1,0,1,0,0,0,0,0.000126,0,3082,0.005871
44_18,,,1,1,2,1,1,2,1,1,1,0,0.000126,0,3081,0.005871
44_19,,,1,1,2,1,1,2,19,0.099326,0.108209,0.000054,0.000126,0,3080,0.005871
44_20,,,1,0,1,1,0,1,0,0,0,0,0.000126,0,3079,0.005871
44_21,,,1,2,3,1,2,3,22,0.09502,0.103399,0.000047,0.000126,0,3078,0.005871
40_29,,,1,5,6,1,5,6,28,0.062794,0.074814,0.000101,0.000208,0,3087,0.005871
20_79,,,1,0,1,1,0,1,0,0,0,0,0.000148,0,3086,0.010387
55_33,,,2,4,6,2,4,6,24,0.080728,0.096448,0.000297,0.00019,0,1153,0.034224
40_38,,,0,1,1,0,1,1,29,0.059116,0.067561,0,0.000113,0,3088,0
40_43,,,1,3,4,1,3,4,28,0.061207,0.068247,0.000015,0.000161,0,3089,0.005871
40_49,,,0,1,1,0,1,1,1,1,1,0,0.000113,0,3090,0
40_65,,,0,1,1,0,1,1,1,1,1,0,0.000113,57,3092,0
40_14,,,1,0,1,1,0,1,0,0,0,0,0.000208,57,3091,0.005871
40_67,,,0,1,1,0,1,1,2,0.666667,0.75,0,0.000113,0,3093,0
40_70,,,0,1,1,0,1,1,1,1,1,0,0.000113,0,3094,0
40_72,,,2,21,23,2,21,23,21,0.091138,0.113212,0.000976,0.000221,0,1081,0.069293
56_53,,,1,0,1,1,0,1,0,0,0,0,0.000122,0,99,0.030489
56_54,,,1,0,1,1,0,1,0,0,0,0,0.000122,0,98,0.030489
56_55,,,1,0,1,1,0,1,0,0,0,0,0.000122,0,97,0.030489
56_56,,,1,1,2,1,1,2,1,1,1,0.000026,0.000122,0,96,0.030489
41_2,,,0,6,6,0,6,6,22,0.086991,0.097361,0,0.000113,0,3096,0
16_102,,,1,0,1,1,0,1,0,0,0,0,0.000129,0,3095,0.005871
41_13,,,2,0,2,2,0,2,0,0,0,0,0.000709,0,533,0.041983
49_17,,,2,0,2,2,0,2,0,0,0,0,0.000298,0,2740,0.026871
52_27,,,1,0,1,1,0,1,0,0,0,0,0.000147,0,80,0.033738
4_96,,,1,0,1,1,0,1,0,0,0,0,0.000121,0,994,0.036355
79_33,,,1,0,1,1,0,1,0,0,0,0,0.000121,0,179,0.036355
50_38,,,1,3,4,1,3,4,2,0.8,0.875,0.000201,0.00017,0,177,0.084327
41_14,,,1,1,2,1,1,2,33,0.047583,0.052836,0,0.000167,0,3097,0.012558
46_21,,,1,4,5,1,4,5,32,0.049958,0.057484,0.000101,0.000254,0,3097,0.012558
41_16,,,1,3,4,1,3,4,1,1,1,0.000001,0.000398,0,1996,0.03972
54_19,,,1,0,1,1,0,1,0,0,0,0,0.000225,0,1995,0.021313
41_19,,,0,1,1,0,1,1,23,0.077248,0.082024,0,0.000113,0,3098,0
36_65,,,1,0,1,1,0,1,0,0,0,0,0.000228,0,397,0.027262
23_106,,,1,0,1,1,0,1,0,0,0,0,0.000172,0,2920,0.010387
41_29,,,0,2,2,0,2,2,26,0.069659,0.079794,0,0.000113,0,3099,0
41_38,,,0,1,1,0,1,1,1,1,1,0,0.000113,58,3101,0
6_89,,,1,0,1,1,0,1,0,0,0,0,0.000208,58,3100,0.005871
26_198,,,1,0,1,1,0,1,0,0,0,0,0.000503,0,1042,0.232888
41_45,,,0,2,2,0,2,2,25,0.071639,0.08143,0,0.000113,0,3104,0
42_14,,,1,0,1,1,0,1,0,0,0,0,0.000161,0,3103,0.005871
46_35,,,1,4,5,1,4,5,24,0.077079,0.090485,0.000101,0.000161,0,3102,0.005871
41_47,,,0,5,5,0,5,5,23,0.090475,0.107724,0,0.000113,0,3105,0
41_48,,,0,1,1,0,1,1,24,0.080373,0.096723,0,0.000113,0,3106,0
96_6,,,1,0,1,1,0,1,0,0,0,0,0.000177,0,2168,0.019995
96_7,,,1,0,1,1,0,1,0,0,0,0,0.000177,0,2167,0.019995
42_4,,,0,2,2,0,2,2,23,0.080077,0.091269,0,0.000113,0,3107,0
64_9,,,2,4,6,2,4,6,25,0.075582,0.087225,0.00105,0.000221,0,1081,0.09669
42_17,,,0,4,4,0,4,4,18,0.099691,0.111568,0,0.000113,0,3109,0
55_7,,,2,1,3,2,1,3,18,0.099474,0.109783,0,0.000221,0,1081,0.045145
55_8,,,1,0,1,1,0,1,0,0,0,0,0.000137,0,3108,0.005871
55_9,,,2,1,3,2,1,3,1,1,1,0.000079,0.000181,0,799,0.027774
42_19,,,0,1,1,0,1,1,27,0.059759,0.065567,0,0.000113,0,3110,0
33_33,,,1,0,1,1,0,1,0,0,0,0,0.000184,0,2686,0.016587
96_18,,,1,0,1,1,0,1,0,0,0,0,0.000133,0,527,0.017616
42_25,,,0,1,1,0,1,1,25,0.067278,0.073549,0,0.000113,0,3111,0
42_26,,,0,3,3,0,3,3,17,0.09624,0.106914,0,0.000113,0,3112,0
30_49,,,1,0,1,1,0,1,0,0,0,0,0.000368,0,1750,0.029337
42_38,,,0,1,1,0,1,1,20,0.087798,0.097586,0,0.000113,0,3113,0
42_39,,,0,1,1,0,1,1,2,0.6,0.666667,0,0.000113,0,3114,0
42_47,,,2,1,3,2,1,3,1,1,1,0,0.000349,0,1135,0.042611
42_50,,,0,1,1,0,1,1,25,0.072715,0.079226,0,0.000113,0,3115,0
43_3,,,0,1,1,0,1,1,1,1,1,0,0.000113,0,3116,0
56_77,,,3,0,3,3,0,3,0,0,0,0,0.000251,0,2351,0.029231
56_78,,,2,0,2,2,0,2,0,0,0,0,0.000142,0,2350,0.018844
56_79,,,2,3,5,2,3,5,24,0.084333,0.095379,0.000233,0.000142,0,2349,0.018844
56_80,,,2,0,2,2,0,2,0,0,0,0,0.000142,0,2345,0.018844
80_11,,,1,0,1,1,0,1,0,0,0,0,0.000126,0,2344,0.012973
80_12,,,1,0,1,1,0,1,0,0,0,0,0.000126,0,2343,0.012973
80_13,,,2,0,2,2,0,2,0,0,0,0,0.00015,0,2342,0.018844
80_14,,,2,0,2,2,0,2,0,0,0,0,0.00015,0,2341,0.018844
80_15,,,2,0,2,2,0,2,0,0,0,0,0.00015,0,2340,0.018844
80_16,,,2,0,2,2,0,2,0,0,0,0,0.00015,0,2339,0.018844
33_62,,,1,0,1,1,0,1,0,0,0,0,0.000146,0,483,0.022522
43_21,,,0,1,1,0,1,1,1,1,1,0,0.000113,59,3118,0
30_35,,,1,0,1,1,0,1,0,0,0,0,0.000208,59,3117,0.005871
43_22,,,0,1,1,0,1,1,24,0.071411,0.077261,0,0.000113,0,3119,0
43_48,,,0,3,3,0,3,3,29,0.056241,0.062867,0,0.000113,0,3122,0
7_134,,,1,0,1,1,0,1,0,0,0,0,0.000145,0,3121,0.005871
7_135,,,1,0,1,1,0,1,0,0,0,0,0.000145,0,3120,0.005871
43_79,,,0,1,1,0,1,1,1,1,1,0,0.000113,0,3123,0
43_88,,,0,2,2,0,2,2,1,1,1,0,0.000113,0,3125,0
25_30,,,1,0,1,1,0,1,0,0,0,0,0.000161,0,3124,0.005871
43_80,,,2,0,2,2,0,2,0,0,0,0,0.000235,0,1356,0.028093
44_8,,,0,1,1,0,1,1,19,0.100011,0.110035,0,0.000113,0,3126,0
44_11,,,0,2,2,0,2,2,1,1,1,0,0.000113,0,3127,0
44_12,,,0,2,2,0,2,2,23,0.084574,0.099958,0,0.000113,0,3128,0
44_13,,,0,6,6,0,6,6,24,0.083246,0.093167,0,0.000113,0,3130,0
34_52,,,2,0,2,2,0,2,0,0,0,0,0.000151,0,658,0.022435
89_24,,,1,0,1,1,0,1,0,0,0,0,0.000129,0,3129,0.005871
44_15,,,0,5,5,0,5,5,24,0.085417,0.100171,0,0.000113,0,3131,0
44_23,,,0,1,1,0,1,1,2,0.538462,0.571429,0,0.000113,0,3132,0
44_31,,,0,3,3,0,3,3,1,1,1,0,0.000113,60,3136,0
23_46,,,1,0,1,1,0,1,0,0,0,0,0.000145,60,3135,0.005871
28_4,,,1,0,1,1,0,1,0,0,0,0,0.000145,60,3134,0.005871
29_39,,,1,0,1,1,0,1,0,0,0,0,0.000145,60,3133,0.005871
44_38,,,0,3,3,0,3,3,23,0.082157,0.092844,0,0.000113,0,3137,0
44_41,,,0,3,3,0,3,3,25,0.073275,0.081225,0,0.000113,0,3138,0
75_34,,,1,0,1,1,0,1,0,0,0,0,0.000139,0,121,0.033114
75_35,,,1,4,5,1,4,5,2,0.7,0.785714,0.000241,0.000139,0,120,0.033114
44_54,,,0,3,3,0,3,3,4,0.4375,0.619048,0,0.000113,0,3140,0
55_56,,,2,0,2,2,0,2,0,0,0,0,0.00024,0,3139,0.011742
55_58,,,2,0,2,2,0,2,0,0,0,0,0.00026,0,365,0.021031
44_59,,,0,3,3,0,3,3,1,1,1,0,0.000113,0,3141,0
45_3,,,0,1,1,0,1,1,23,0.083922,0.092913,0,0.000113,0,3142,0
70_6,,,1,0,1,1,0,1,0,0,0,0,0.000135,0,266,0.02955
70_7,,,2,0,2,2,0,2,0,0,0,0,0.000146,0,265,0.035421
77_12,,,1,0,1,1,0,1,0,0,0,0,0.000135,0,264,0.02955
77_13,,,1,2,3,1,2,3,2,0.75,0.833333,0.000046,0.000135,0,263,0.02955
48_2,,,2,1,3,2,1,3,23,0.079496,0.085615,0.000134,0.000224,0,2659,0.016258
72_22,,,1,0,1,1,0,1,0,0,0,0,0.000128,0,2658,0.010387
72_23,,,1,1,2,1,1,2,21,0.09024,0.099769,0.000082,0.000128,0,2657,0.010387
48_5,,,2,1,3,2,1,3,22,0.086311,0.094575,0.002102,0.000611,0,1081,0.082841
46_10,,,0,3,3,0,3,3,1,1,1,0,0.000113,0,3143,0
55_13,,,1,0,1,1,0,1,0,0,0,0,0.000134,0,374,0.038078
72_1,,,2,1,3,2,1,3,20,0.115479,0.134714,0.001065,0.000289,0,1081,0.092722
9_33,,,1,0,1,1,0,1,0,0,0,0,0.000181,0,369,0.041303
18_107,,,2,0,2,2,0,2,0,0,0,0,0.000239,0,95,0.043331
55_47,,,1,0,1,1,0,1,0,0,0,0,0.000135,0,367,0.026409
55_74,,,1,1,2,1,1,2,1,1,1,0.000079,0.000135,0,366,0.026409
47_1,,,0,1,1,0,1,1,3,0.5,0.566667,0,0.000113,0,3144,0
10_9,,,1,0,1,1,0,1,0,0,0,0,0.000284,0,1504,0.02447
47_14,,,0,2,2,0,2,2,26,0.070824,0.078969,0,0.000113,0,3145,0
37_46,,,2,0,2,2,0,2,0,0,0,0,0.000242,0,596,0.060477
44_55,,,1,0,1,1,0,1,0,0,0,0,0.000169,0,1020,0.041791
55_52,,,2,0,2,2,0,2,0,0,0,0,0.000265,0,1019,0.047662
47_19,,,0,2,2,0,2,2,23,0.095984,0.109393,0,0.000113,0,3146,0
47_27,,,0,3,3,0,3,3,23,0.073546,0.081206,0,0.000113,0,3147,0
47_33,,,0,1,1,0,1,1,21,0.098222,0.112173,0,0.000113,0,3148,0
4_80,,,1,0,1,1,0,1,0,0,0,0,0.000133,0,2978,0.010387
48_18,,,1,0,1,1,0,1,0,0,0,0,0.000133,0,2976,0.010387
48_20,,,0,1,1,0,1,1,1,1,1,0,0.000113,0,3149,0
48_26,,,0,3,3,0,3,3,2,0.8,0.875,0,0.000113,0,3150,0
49_11,,,0,3,3,0,3,3,22,0.093802,0.105922,0,0.000113,0,3153,0
68_11,,,1,0,1,1,0,1,0,0,0,0,0.000145,0,3152,0.005871
104_1,,,1,1,2,1,1,2,22,0.079109,0.087576,0.000021,0.000145,0,3151,0.005871
12_87,,,1,0,1,1,0,1,0,0,0,0,0.000388,28,2424,0.012476
50_1,,,1,4,5,1,4,5,21,0.086989,0.096986,0.000629,0.000147,0,1081,0.019682
38_2,,,1,0,1,1,0,1,0,0,0,0,0.000144,0,1000,0.01478
50_5,,,0,2,2,0,2,2,26,0.069012,0.076261,0,0.000113,0,3154,0
50_7,,,0,1,1,0,1,1,1,1,1,0,0.000113,0,3155,0
50_11,,,0,3,3,0,3,3,1,1,1,0,0.000113,0,3156,0
26_105,,,2,0,2,2,0,2,0,0,0,0,0.000403,0,1228,0.039679
50_15,,,0,3,3,0,3,3,2,0.8,0.875,0,0.000113,0,3157,0
56_85,,,2,2,4,2,2,4,23,0.0849,0.100663,0.001092,0.000219,0,1081,0.027613
50_22,,,1,4,5,1,4,5,25,0.078223,0.094575,0.000101,0.000208,0,3158,0.005871
50_27,,,0,1,1,0,1,1,24,0.080232,0.090102,0,0.000113,0,3159,0
50_35,,,0,1,1,0,1,1,3,0.454545,0.533333,0,0.000113,0,3160,0
50_44,,,0,4,4,0,4,4,22,0.0868,0.10434,0,0.000113,0,3161,0
51_10,,,0,1,1,0,1,1,1,1,1,0,0.000113,61,3163,0
80_17,,,1,0,1,1,0,1,0,0,0,0,0.000208,61,3162,0.005871
51_16,,,0,1,1,0,1,1,1,1,1,0,0.000113,0,3164,0
51_25,,,0,1,1,0,1,1,1,1,1,0,0.000113,62,3166,0
4_86,,,1,0,1,1,0,1,0,0,0,0,0.000208,62,3165,0.005871
51_31,,,0,3,3,0,3,3,2,0.714286,0.8,0,0.000113,0,3169,0
11_75,,,1,0,1,1,0,1,0,0,0,0,0.000145,0,3168,0.005871
11_76,,,1,0,1,1,0,1,0,0,0,0,0.000145,0,3167,0.005871
51_34,,,0,1,1,0,1,1,1,1,1,0,0.000113,0,3170,0
11_80,,,1,0,1,1,0,1,0,0,0,0,0.0002,0,2174,0.021516
51_43,,,0,1,1,0,1,1,1,1,1,0,0.000113,0,3171,0
51_60,,,0,7,7,0,7,7,3,0.576923,0.7,0,0.000113,0,3175,0
52_11,,,1,0,1,1,0,1,0,0,0,0,0.000126,0,3174,0.005871
52_12,,,1,0,1,1,0,1,0,0,0,0,0.000126,0,3173,0.005871
81_6,,,2,1,3,2,1,3,1,1,1,0,0.000799,0,3172,0.020184
52_5,,,0,1,1,0,1,1,3,0.444444,0.5,0,0.000113,0,3176,0
52_6,,,1,1,2,1,1,2,1,1,1,0,0.000792,0,3172,0.017489
52_20,,,0,1,1,0,1,1,1,1,1,0,0.000113,63,3178,0
37_44,,,1,0,1,1,0,1,0,0,0,0,0.000208,63,3177,0.005871
74_40,,,2,0,2,2,0,2,0,0,0,0,0.000214,0,231,0.098688
74_41,,,2,0,2,2,0,2,0,0,0,0,0.000214,0,230,0.098688
52_23,,,2,3,5,2,3,5,2,0.714286,0.8,0.00003,0.000258,0,597,0.025976
52_24,,,0,2,2,0,2,2,1,1,1,0,0.000113,0,3179,0
52_47,,,0,1,1,0,1,1,1,1,1,0,0.000113,64,3181,0
32_21,,,1,0,1,1,0,1,0,0,0,0,0.000208,64,3180,0.005871
52_49,,,0,1,1,0,1,1,1,1,1,0,0.000113,0,3182,0
53_1,,,0,6,6,0,6,6,25,0.078021,0.088539,0,0.000113,0,3185,0
56_75,,,1,0,1,1,0,1,0,0,0,0,0.000129,0,3184,0.005871
56_76,,,1,1,2,1,1,2,1,1,1,0,0.000129,0,3183,0.005871
53_5,,,1,3,4,1,3,4,3,0.625,0.766667,0,0.00019,0,2832,0.019245
81_19,,,2,0,2,2,0,2,0,0,0,0,0.000182,0,2831,0.025116
81_20,,,2,2,4,2,2,4,2,0.625,0.7,0,0.000182,0,2832,0.025116
81_21,,,2,0,2,2,0,2,0,0,0,0,0.000182,0,2828,0.025116
53_6,,,1,1,2,1,1,2,1,1,1,0,0.00019,0,2830,0.019245
27_67,,,1,0,1,1,0,1,0,0,0,0,0.000274,0,2829,0.014729
53_10,,,1,1,2,1,1,2,1,1,1,0,0.000129,0,2825,0.019245
53_13,,,1,5,6,1,5,6,20,0.109611,0.128998,0.000156,0.000129,0,2827,0.019245
42_51,,,1,0,1,1,0,1,0,0,0,0,0.000135,0,2824,0.014729
81_23,,,2,8,10,2,8,10,21,0.105295,0.124351,0.000176,0.00015,0,2827,0.025116
20_23,,,1,0,1,1,0,1,0,0,0,0,0.000216,0,697,0.019212
53_24,,,0,1,1,0,1,1,6,0.245283,0.304487,0,0.000113,0,3186,0
53_27,,,0,1,1,0,1,1,1,1,1,0,0.000113,0,3187,0
53_33,,,0,2,2,0,2,2,1,1,1,0,0.000113,0,3188,0
53_35,,,0,1,1,0,1,1,2,0.666667,0.75,0,0.000113,0,3189,0
53_38,,,1,1,2,1,1,2,25,0.07318,0.079937,0.000005,0.000128,0,1714,0.010387
53_44,,,0,1,1,0,1,1,1,1,1,0,0.000113,0,3190,0
67_2,,,2,0,2,2,0,2,0,0,0,0,0.000424,0,1,0.042604
53_46,,,0,5,5,0,5,5,3,0.578947,0.69697,0,0.000113,0,3198,0
75_37,,,2,0,2,2,0,2,0,0,0,0,0.000141,0,3197,0.011742
75_38,,,2,0,2,2,0,2,0,0,0,0,0.000141,0,3196,0.011742
75_39,,,2,0,2,2,0,2,0,0,0,0,0.000141,0,3195,0.011742
75_40,,,2,4,6,2,4,6,2,0.75,0.833333,0.000001,0.000141,0,3194,0.011742
53_60,,,0,1,1,0,1,1,2,0.666667,0.75,0,0.000113,0,3199,0
53_62,,,0,2,2,0,2,2,22,0.08584,0.092509,0,0.000113,0,3201,0
54_6,,,1,0,1,1,0,1,0,0,0,0,0.000161,0,3200,0.005871
54_9,,,0,1,1,0,1,1,1,1,1,0,0.000113,65,3203,0
26_116,,,1,0,1,1,0,1,0,0,0,0,0.000208,65,3202,0.005871
38_29,,,1,0,1,1,0,1,0,0,0,0,0.000174,0,2892,0.010387
25_2,,,1,0,1,1,0,1,0,0,0,0,0.000135,0,2317,0.013213
54_51,,,0,1,1,0,1,1,24,0.08071,0.086609,0,0.000113,0,3204,0
55_5,,,0,2,2,0,2,2,20,0.096367,0.111403,0,0.000113,0,3205,0
26_182,,,1,0,1,1,0,1,0,0,0,0,0.000266,0,798,0.019658
55_11,,,0,2,2,0,2,2,26,0.067865,0.073549,0,0.000113,0,3206,0
55_37,,,0,4,4,0,4,4,24,0.077415,0.084822,0,0.000113,0,3209,0
84_1,,,1,0,1,1,0,1,0,0,0,0,0.000137,0,3208,0.005871
84_2,,,1,0,1,1,0,1,0,0,0,0,0.000137,0,3207,0.005871
40_71,,,2,0,2,2,0,2,0,0,0,0,0.000221,0,1018,0.069293
55_62,,,1,0,1,1,0,1,0,0,0,0,0.000217,0,17,0.035997
69_23,,,2,0,2,2,0,2,0,0,0,0,0.000556,0,984,0.077033
55_64,,,0,1,1,0,1,1,1,1,1,0,0.000113,66,3211,0
55_48,,,1,0,1,1,0,1,0,0,0,0,0.000208,66,3210,0.005871
55_66,,,0,1,1,0,1,1,1,1,1,0,0.000113,67,3213,0
55_50,,,1,0,1,1,0,1,0,0,0,0,0.000208,67,3212,0.005871
55_68,,,0,1,1,0,1,1,1,1,1,0,0.000113,0,3214,0
55_72,,,0,1,1,0,1,1,1,1,1,0,0.000113,0,3215,0
55_76,,,0,2,2,0,2,2,4,0.421053,0.541667,0,0.000113,0,3216,0
56_10,,,3,2,5,3,2,5,3,0.5,0.633333,0.000002,0.000173,0,1102,0.038679
56_11,,,2,0,2,2,0,2,0,0,0,0,0.000137,0,1100,0.016258
56_12,,,2,0,2,2,0,2,0,0,0,0,0.000137,0,1099,0.016258
56_13,,,2,0,2,2,0,2,0,0,0,0,0.000137,0,1098,0.016258
56_15,,,1,0,1,1,0,1,0,0,0,0,0.000124,0,1097,0.010387
56_16,,,1,0,1,1,0,1,0,0,0,0,0.000124,0,1096,0.010387
56_1,,,0,1,1,0,1,1,1,1,1,0,0.000113,0,3217,0
56_2,,,0,4,4,0,4,4,21,0.096307,0.118099,0,0.000113,0,3218,0
73_14,,,2,0,2,2,0,2,0,0,0,0,0.000283,0,1131,0.046807
56_7,,,1,4,5,1,4,5,5,0.357143,0.441111,0.000003,0.000148,0,2313,0.02242
56_27,,,1,0,1,1,0,1,0,0,0,0,0.000144,0,2312,0.016069
56_14,,,0,7,7,0,7,7,4,0.463415,0.605263,0,0.000113,0,3219,0
56_23,,,1,2,3,1,2,3,1,1,1,0,0.000137,0,3220,0.005871
37_49,,,2,0,2,2,0,2,0,0,0,0,0.000247,0,1087,0.039278
88_11,,,1,4,5,1,4,5,26,0.066903,0.074104,0.000186,0.000235,0,1081,0.03833
77_41,,,1,0,1,1,0,1,0,0,0,0,0.000164,0,2288,0.019245
56_31,,,0,1,1,0,1,1,3,0.470588,0.520833,0,0.000113,0,3221,0
2_25,,,1,0,1,1,0,1,0,0,0,0,0.000225,0,2290,0.014729
56_35,,,0,4,4,0,4,4,30,0.055176,0.062309,0,0.000113,0,3224,0
38_31,,,1,0,1,1,0,1,0,0,0,0,0.000137,0,3223,0.005871
38_32,,,1,0,1,1,0,1,0,0,0,0,0.000137,0,3222,0.005871
77_29,,,1,0,1,1,0,1,0,0,0,0,0.000138,0,108,0.044027
