Id,Label,timeset,pr_indegree,pr_indegree_normalized,pr_domain,pr_proximity,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,modularity_class,Clustering Coefficient,pageranks,componentnumber,strongcompnum,clustering,eigencentrality
21_82,,,0,0,0,0,0,2,2,1,1,1,0,0,0.000002,106,0,0.000113,0,2613,0,0
21_84,,,0,0,0,0,0,1,1,1,1,1,0,0,0,70,0,0.000113,42,2615,0,0
38_42,,,1,0.000241,0.000241,0.000241,1,0,1,0,0,0,0,0,0,70,0,0.000208,42,2614,0,0.003053
37_141,,,1,0.000241,0.327159,0.022627,1,0,1,0,0,0,0,0.000001,0,20,0,0.000151,0,887,0,0.027044
37_145,,,1,0.000241,0.327159,0.022627,1,0,1,0,0,0,0,0.000001,0,20,0,0.000151,0,886,0,0.027044
21_92,,,1,0.000241,0.000241,0.000241,1,3,4,23,0.076859,0.084831,1743,0,0.000014,32,0,0.000208,0,2617,0,0.003053
23_52,,,1,0.000241,0.000481,0.000321,1,0,1,0,0,0,0,0.000002,0,32,0,0.000172,0,2616,0,0.00604
21_94,,,0,0,0,0,0,1,1,1,1,1,0,0,0,91,0,0.000113,0,2618,0,0
11_106,,,1,0.000241,0.006014,0.001243,1,0,1,0,0,0,0,0,0,5,0,0.000221,0,1173,0,0.019246
21_101,,,1,0.000241,0.000241,0.000241,2,14,16,22,0.089373,0.105259,1733,0.001136,0.031276,5,0.038462,0.000147,0,2621,0.098901,0.027667
21_100,,,1,0.000241,0.000481,0.000321,1,0,1,0,0,0,0,0.004062,0,5,0,0.000122,0,2620,0,0.016707
43_57,,,1,0.000241,0.000241,0.000241,1,3,4,23,0.082087,0.092628,0,0.004062,0.008743,5,0.666667,0.000122,0,2621,0.333333,0.016707
43_58,,,1,0.000241,0.000481,0.000321,1,0,1,0,0,0,0,0.004062,0,5,0,0.000122,0,2619,0,0.016707
37_103,,,1,0.000241,0.327881,0.025826,1,0,1,0,0,0,0,0.000002,0,18,0,0.000217,0,206,0,0.009186
21_107,,,0,0,0,0,0,3,3,23,0.088898,0.099646,0,0,0.00029,3,0,0.000113,0,2622,0,0
21_109,,,0,0,0,0,0,2,2,20,0.093758,0.104135,0,0,0.000002,30,0,0.000113,0,2624,0,0
8_58,,,1,0.000241,0.000241,0.000241,1,0,1,0,0,0,0,0,0,30,0,0.000161,0,2623,0,0.003053
21_112,,,0,0,0,0,0,1,1,1,1,1,0,0,0.000001,48,0,0.000113,0,2626,0,0
7_89,,,2,0.000481,0.000481,0.000481,2,0,2,0,0,0,0,0.000008,0,48,0,0.000228,0,2625,0,0.006105
40_33,,,1,0.000241,0.006014,0.001253,1,2,3,3,0.571429,0.708333,41.5,0.00004,0.000042,55,0,0.000132,0,1171,0,0.026758
56_4,,,1,0.000241,0.005773,0.001174,1,2,3,23,0.079777,0.094682,0,0.00004,0.000045,55,1,0.000132,0,1172,1,0.026758
56_5,,,1,0.000241,0.006014,0.001253,1,1,2,1,1,1,1.5,0.00004,0,55,0,0.000132,0,1170,0,0.026758
56_6,,,1,0.000241,0.006014,0.001253,1,0,1,0,0,0,0,0.00004,0,55,0,0.000132,0,1169,0,0.026758
69_14,,,2,0.000481,0.006255,0.001344,2,0,2,0,0,0,0,0.000041,0,55,1,0.00019,0,1132,0.5,0.049202
69_15,,,5,0.001203,0.327881,0.016329,5,0,5,0,0,0,0,0.000071,0,65,0,0.000288,0,657,0,0.052619
99_1,,,2,0.000481,0.005773,0.001184,2,1,3,23,0.079773,0.094402,0,0.000046,0.000039,55,1,0.000187,0,1172,1,0.040917
99_2,,,1,0.000241,0.006014,0.001253,1,2,3,1,1,1,50,0.00004,0,55,0,0.000132,0,1168,0,0.026758
22_5,,,7,0.001684,0.003127,0.001311,7,1,8,1,1,1,12,0.000187,0,53,0.035714,0.000515,0,1913,0.017857,0.027711
22_6,,,1,0.000241,0.000241,0.000241,1,1,2,1,1,1,1,0.000008,0.000466,102,0,0.000129,0,2627,0,0.003053
22_7,,,1,0.000241,0.000241,0.000241,1,4,5,1,1,1,4,0.000008,0.000111,102,0,0.000129,0,2629,0,0.003053
41_39,,,2,0.000481,0.000722,0.000541,2,0,2,0,0,0,0,0.000026,0,102,0,0.000172,0,2628,0,0.009092
22_9,,,1,0.000241,0.001924,0.00057,1,6,7,3,0.631579,0.736111,80,0,0,30,0,0.0002,0,2175,0,0.015691
31_7,,,1,0.000241,0.002165,0.000541,1,0,1,0,0,0,0,0,0,30,0,0.000141,0,2173,0,0.010635
31_18,,,1,0.000241,0.002165,0.000541,1,2,3,1,1,1,18,0,0.001597,30,0,0.000141,0,2172,0,0.010635
51_38,,,1,0.000241,0.002165,0.000541,1,0,1,0,0,0,0,0,0,30,0,0.000141,0,2170,0,0.010635
51_39,,,2,0.000481,0.001924,0.00077,2,2,4,4,0.428571,0.506944,85,0.000001,0,30,0,0.000205,0,2175,0,0.025301
63_5,,,1,0.000241,0.002165,0.000541,1,0,1,0,0,0,0,0,0,30,0,0.000141,0,2169,0,0.010635
22_10,,,0,0,0,0,0,4,4,4,0.435897,0.544118,0,0,0.000008,91,0,0.000113,0,2630,0,0
22_15,,,0,0,0,0,0,2,2,1,1,1,0,0,0.00074,33,0,0.000113,0,2631,0,0
22_16,,,0,0,0,0,0,1,1,4,0.36,0.435185,0,0,0.000002,22,0,0.000113,0,2632,0,0
22_18,,,1,0.000241,0.326918,0.022854,1,3,4,23,0.084368,0.097899,1885.816667,0,0.000196,71,0,0.000227,0,1081,0,0.025597
32_20,,,1,0.000241,0.000722,0.000433,1,1,2,1,1,1,0,0,0.000001,91,0,0.000828,0,2141,0,0.014955
76_22,,,1,0.000241,0.328121,0.024067,1,2,3,2,0.75,0.833333,1360.017063,0,0.000032,91,0,0.000369,0,520,0,0.021182
22_24,,,0,0,0,0,0,7,7,25,0.071749,0.081089,0,0,0.000005,91,0.190476,0.000113,0,2633,0.095238,0
23_20,,,2,0.000481,0.3274,0.032376,2,0,2,0,0,0,0,0.000049,0,91,0,0.000185,0,457,0,0.085774
105_4,,,1,0.000241,0.327159,0.032321,1,0,1,0,0,0,0,0.000048,0,6,0,0.00015,0,456,0,0.079734
105_5,,,1,0.000241,0.327159,0.032321,1,0,1,0,0,0,0,0.000048,0,6,0,0.00015,0,455,0,0.079734
22_27,,,0,0,0,0,0,2,2,2,0.75,0.833333,0,0,0.000351,9,0,0.000113,0,2634,0,0
22_28,,,1,0.000241,0.000241,0.000241,1,8,9,20,0.098678,0.117066,629.041667,0.000002,0.00004,6,0.071429,0.000134,0,2637,0.035714,0.008045
22_36,,,1,0.000241,0.000241,0.000241,1,5,6,20,0.095005,0.110577,3,0.000005,0.000015,71,0.1,0.000127,0,2637,0.05,0.008045
89_1,,,1,0.000241,0.000481,0.000321,1,0,1,0,0,0,0,0.000005,0,6,0,0.000127,0,2636,0,0.008045
89_2,,,1,0.000241,0.000481,0.000321,1,0,1,0,0,0,0,0.000005,0,6,0,0.000127,0,2635,0,0.008045
22_33,,,0,0,0,0,0,2,2,1,1,1,0,0,0.000003,73,0,0.000113,0,2638,0,0
22_34,,,0,0,0,0,0,1,1,3,0.454545,0.533333,0,0,0.000161,32,0,0.000113,0,2639,0,0
